time_local,turbine,time_utc,p10,p50,p90,curve,hours_ahead,lead_day,ws_mean,ws_spread,temp,icing_risk,issue_local
2026-02-07 23:00:00,ВЭС,2026-02-07 17:00:00,0.4353,0.9554,0.98,0.7831,1.0,1,11.5467,2.305,-0.4,1.0,2026-02-07 22:00:00
2026-02-08 00:00:00,T1,2026-02-07 18:00:00,0.6645,0.9596,0.99,0.872,2.0,1,12.575,0.7,-0.5,1.0,2026-02-07 22:00:00
2026-02-08 00:00:00,T2,2026-02-07 18:00:00,0.6904,0.9482,0.97,0.872,2.0,1,12.575,0.7,-0.5,1.0,2026-02-07 22:00:00
2026-02-08 00:00:00,ВЭС,2026-02-07 18:00:00,0.6774,0.9539,0.98,0.872,2.0,1,12.575,0.7,-0.5,1.0,2026-02-07 22:00:00
2026-02-08 01:00:00,T1,2026-02-07 19:00:00,0.637,0.9654,0.99,0.872,3.0,1,12.6533,2.775,-0.6,1.0,2026-02-07 22:00:00
2026-02-08 01:00:00,T2,2026-02-07 19:00:00,0.6505,0.9539,0.97,0.872,3.0,1,12.6533,2.775,-0.6,1.0,2026-02-07 22:00:00
2026-02-08 01:00:00,ВЭС,2026-02-07 19:00:00,0.6438,0.9597,0.98,0.872,3.0,1,12.6533,2.775,-0.6,1.0,2026-02-07 22:00:00
2026-02-08 02:00:00,T1,2026-02-07 20:00:00,0.4419,0.9259,0.99,0.8217,4.0,1,12.265,3.2,-0.7667,1.0,2026-02-07 22:00:00
2026-02-08 02:00:00,T2,2026-02-07 20:00:00,0.4909,0.9145,0.97,0.8217,4.0,1,12.265,3.2,-0.7667,1.0,2026-02-07 22:00:00
2026-02-08 02:00:00,ВЭС,2026-02-07 20:00:00,0.4664,0.9202,0.98,0.8217,4.0,1,12.265,3.2,-0.7667,1.0,2026-02-07 22:00:00
2026-02-08 03:00:00,T1,2026-02-07 21:00:00,0.4102,0.9204,0.99,0.8017,5.0,1,11.5733,2.325,-0.9,1.0,2026-02-07 22:00:00
2026-02-08 03:00:00,T2,2026-02-07 21:00:00,0.3842,0.9096,0.97,0.8017,5.0,1,11.5733,2.325,-0.9,1.0,2026-02-07 22:00:00
2026-02-08 03:00:00,ВЭС,2026-02-07 21:00:00,0.3972,0.915,0.98,0.8017,5.0,1,11.5733,2.325,-0.9,1.0,2026-02-07 22:00:00
2026-02-08 04:00:00,T1,2026-02-07 22:00:00,0.253,0.7937,0.99,0.7338,6.0,1,10.4883,1.52,-1.0167,1.0,2026-02-07 22:00:00
2026-02-08 04:00:00,T2,2026-02-07 22:00:00,0.2499,0.7924,0.97,0.7338,6.0,1,10.4883,1.52,-1.0167,1.0,2026-02-07 22:00:00
2026-02-08 04:00:00,ВЭС,2026-02-07 22:00:00,0.2514,0.793,0.98,0.7338,6.0,1,10.4883,1.52,-1.0167,1.0,2026-02-07 22:00:00
2026-02-08 05:00:00,T1,2026-02-07 23:00:00,0.0011,0.6085,0.952,0.6301,7.0,1,9.62,0.92,-1.1667,0.0,2026-02-07 22:00:00
2026-02-08 05:00:00,T2,2026-02-07 23:00:00,0.0828,0.6073,0.9498,0.6301,7.0,1,9.62,0.92,-1.1667,0.0,2026-02-07 22:00:00
2026-02-08 05:00:00,ВЭС,2026-02-07 23:00:00,0.0419,0.6079,0.9509,0.6301,7.0,1,9.62,0.92,-1.1667,0.0,2026-02-07 22:00:00
2026-02-08 06:00:00,T1,2026-02-08 00:00:00,0.0,0.5469,0.9299,0.5291,8.0,1,8.7617,0.895,-1.2833,0.0,2026-02-07 22:00:00
2026-02-08 06:00:00,T2,2026-02-08 00:00:00,0.0,0.5487,0.9282,0.5291,8.0,1,8.7617,0.895,-1.2833,0.0,2026-02-07 22:00:00
2026-02-08 06:00:00,ВЭС,2026-02-08 00:00:00,0.0,0.5478,0.9291,0.5291,8.0,1,8.7617,0.895,-1.2833,0.0,2026-02-07 22:00:00
2026-02-08 07:00:00,T1,2026-02-08 01:00:00,0.0,0.4017,0.8266,0.4212,9.0,1,7.765,0.475,-1.25,0.0,2026-02-07 22:00:00
2026-02-08 07:00:00,T2,2026-02-08 01:00:00,0.0,0.4086,0.8266,0.4212,9.0,1,7.765,0.475,-1.25,0.0,2026-02-07 22:00:00
2026-02-08 07:00:00,ВЭС,2026-02-08 01:00:00,0.0,0.4052,0.8266,0.4212,9.0,1,7.765,0.475,-1.25,0.0,2026-02-07 22:00:00
2026-02-08 08:00:00,T1,2026-02-08 02:00:00,0.0,0.2298,0.6917,0.3379,10.0,1,6.845,0.2,-0.9667,0.0,2026-02-07 22:00:00
2026-02-08 08:00:00,T2,2026-02-08 02:00:00,0.0,0.2282,0.6917,0.3379,10.0,1,6.845,0.2,-0.9667,0.0,2026-02-07 22:00:00
2026-02-08 08:00:00,ВЭС,2026-02-08 02:00:00,0.0,0.229,0.6917,0.3379,10.0,1,6.845,0.2,-0.9667,0.0,2026-02-07 22:00:00
2026-02-08 09:00:00,T1,2026-02-08 03:00:00,0.0,0.1875,0.4806,0.2678,11.0,1,5.9267,0.575,-0.1333,0.0,2026-02-07 22:00:00
2026-02-08 09:00:00,T2,2026-02-08 03:00:00,0.0,0.1864,0.4806,0.2678,11.0,1,5.9267,0.575,-0.1333,0.0,2026-02-07 22:00:00
2026-02-08 09:00:00,ВЭС,2026-02-08 03:00:00,0.0,0.1869,0.4806,0.2678,11.0,1,5.9267,0.575,-0.1333,0.0,2026-02-07 22:00:00
2026-02-08 10:00:00,T1,2026-02-08 04:00:00,0.0,0.0723,0.3755,0.1864,12.0,1,4.865,1.425,1.0167,0.0,2026-02-07 22:00:00
2026-02-08 10:00:00,T2,2026-02-08 04:00:00,0.0,0.0712,0.3755,0.1864,12.0,1,4.865,1.425,1.0167,0.0,2026-02-07 22:00:00
2026-02-08 10:00:00,ВЭС,2026-02-08 04:00:00,0.0,0.0717,0.3755,0.1864,12.0,1,4.865,1.425,1.0167,0.0,2026-02-07 22:00:00
2026-02-08 11:00:00,T1,2026-02-08 05:00:00,0.0,0.0471,0.2509,0.1082,1.0,1,3.2617,2.15,1.95,0.0,2026-02-08 10:00:00
2026-02-08 11:00:00,T2,2026-02-08 05:00:00,0.0,0.046,0.2509,0.1082,1.0,1,3.2617,2.15,1.95,0.0,2026-02-08 10:00:00
2026-02-08 11:00:00,ВЭС,2026-02-08 05:00:00,0.0,0.0466,0.2509,0.1082,1.0,1,3.2617,2.15,1.95,0.0,2026-02-08 10:00:00
2026-02-08 12:00:00,T1,2026-02-08 06:00:00,0.0093,0.01,0.0755,0.0619,2.0,1,1.72,1.855,2.8833,0.0,2026-02-08 10:00:00
2026-02-08 12:00:00,T2,2026-02-08 06:00:00,0.0083,0.0088,0.0755,0.0619,2.0,1,1.72,1.855,2.8833,0.0,2026-02-08 10:00:00
2026-02-08 12:00:00,ВЭС,2026-02-08 06:00:00,0.0088,0.0094,0.0755,0.0619,2.0,1,1.72,1.855,2.8833,0.0,2026-02-08 10:00:00
2026-02-08 13:00:00,T1,2026-02-08 07:00:00,0.0091,0.0122,0.0641,0.0619,3.0,1,1.6883,1.29,3.8333,0.0,2026-02-08 10:00:00
2026-02-08 13:00:00,T2,2026-02-08 07:00:00,0.0069,0.0129,0.0641,0.0619,3.0,1,1.6883,1.29,3.8333,0.0,2026-02-08 10:00:00
2026-02-08 13:00:00,ВЭС,2026-02-08 07:00:00,0.008,0.0126,0.0641,0.0619,3.0,1,1.6883,1.29,3.8333,0.0,2026-02-08 10:00:00
2026-02-08 14:00:00,T1,2026-02-08 08:00:00,0.0,0.0463,0.2161,0.1275,4.0,1,3.655,3.69,4.4667,0.0,2026-02-08 10:00:00
2026-02-08 14:00:00,T2,2026-02-08 08:00:00,0.0,0.0593,0.216,0.1275,4.0,1,3.655,3.69,4.4667,0.0,2026-02-08 10:00:00
2026-02-08 14:00:00,ВЭС,2026-02-08 08:00:00,0.0,0.0528,0.216,0.1275,4.0,1,3.655,3.69,4.4667,0.0,2026-02-08 10:00:00
2026-02-08 15:00:00,T1,2026-02-08 09:00:00,0.0368,0.3929,0.7543,0.3243,5.0,1,6.7583,4.28,4.5333,0.0,2026-02-08 10:00:00
2026-02-08 15:00:00,T2,2026-02-08 09:00:00,0.0,0.4063,0.7542,0.3243,5.0,1,6.7583,4.28,4.5333,0.0,2026-02-08 10:00:00
2026-02-08 15:00:00,ВЭС,2026-02-08 09:00:00,0.0184,0.3996,0.7542,0.3243,5.0,1,6.7583,4.28,4.5333,0.0,2026-02-08 10:00:00
2026-02-08 16:00:00,T1,2026-02-08 10:00:00,0.5058,0.9585,0.99,0.6898,6.0,1,10.225,3.975,3.95,0.0,2026-02-08 10:00:00
2026-02-08 16:00:00,T2,2026-02-08 10:00:00,0.492,0.9601,0.97,0.6898,6.0,1,10.225,3.975,3.95,0.0,2026-02-08 10:00:00
2026-02-08 16:00:00,ВЭС,2026-02-08 10:00:00,0.4989,0.9593,0.98,0.6898,6.0,1,10.225,3.975,3.95,0.0,2026-02-08 10:00:00
2026-02-08 17:00:00,T1,2026-02-08 11:00:00,0.9875,0.99,0.99,0.8986,7.0,1,13.315,3.02,2.6833,0.0,2026-02-08 10:00:00
2026-02-08 17:00:00,T2,2026-02-08 11:00:00,0.9162,0.97,0.97,0.8986,7.0,1,13.315,3.02,2.6833,0.0,2026-02-08 10:00:00
2026-02-08 17:00:00,ВЭС,2026-02-08 11:00:00,0.9519,0.98,0.98,0.8986,7.0,1,13.315,3.02,2.6833,0.0,2026-02-08 10:00:00
2026-02-08 18:00:00,T1,2026-02-08 12:00:00,0.9896,0.99,0.99,0.9486,8.0,1,15.1517,1.735,1.3333,0.0,2026-02-08 10:00:00
2026-02-08 18:00:00,T2,2026-02-08 12:00:00,0.9451,0.97,0.97,0.9486,8.0,1,15.1517,1.735,1.3333,0.0,2026-02-08 10:00:00
2026-02-08 18:00:00,ВЭС,2026-02-08 12:00:00,0.9673,0.98,0.98,0.9486,8.0,1,15.1517,1.735,1.3333,0.0,2026-02-08 10:00:00
2026-02-08 19:00:00,T1,2026-02-08 13:00:00,0.9808,0.988,0.99,0.9539,9.0,1,16.0067,2.925,0.45,0.0,2026-02-08 10:00:00
2026-02-08 19:00:00,T2,2026-02-08 13:00:00,0.9249,0.97,0.97,0.9539,9.0,1,16.0067,2.925,0.45,0.0,2026-02-08 10:00:00
2026-02-08 19:00:00,ВЭС,2026-02-08 13:00:00,0.9528,0.979,0.98,0.9539,9.0,1,16.0067,2.925,0.45,0.0,2026-02-08 10:00:00
2026-02-08 20:00:00,T1,2026-02-08 14:00:00,0.9055,0.9752,0.99,0.9539,10.0,1,16.4567,3.83,-0.1,0.0,2026-02-08 10:00:00
2026-02-08 20:00:00,T2,2026-02-08 14:00:00,0.8757,0.9666,0.97,0.9539,10.0,1,16.4567,3.83,-0.1,0.0,2026-02-08 10:00:00
2026-02-08 20:00:00,ВЭС,2026-02-08 14:00:00,0.8906,0.9709,0.98,0.9539,10.0,1,16.4567,3.83,-0.1,0.0,2026-02-08 10:00:00
2026-02-08 21:00:00,T1,2026-02-08 15:00:00,0.888,0.9859,0.99,0.9539,11.0,1,16.7783,4.29,-0.4167,0.0,2026-02-08 10:00:00
2026-02-08 21:00:00,T2,2026-02-08 15:00:00,0.8297,0.97,0.97,0.9539,11.0,1,16.7783,4.29,-0.4167,0.0,2026-02-08 10:00:00
2026-02-08 21:00:00,ВЭС,2026-02-08 15:00:00,0.8589,0.9779,0.98,0.9539,11.0,1,16.7783,4.29,-0.4167,0.0,2026-02-08 10:00:00
2026-02-08 22:00:00,T1,2026-02-08 16:00:00,0.8799,0.9858,0.99,0.9539,12.0,1,16.9983,4.41,-0.5667,0.0,2026-02-08 10:00:00
2026-02-08 22:00:00,T2,2026-02-08 16:00:00,0.8072,0.97,0.97,0.9539,12.0,1,16.9983,4.41,-0.5667,0.0,2026-02-08 10:00:00
2026-02-08 22:00:00,ВЭС,2026-02-08 16:00:00,0.8436,0.9779,0.98,0.9539,12.0,1,16.9983,4.41,-0.5667,0.0,2026-02-08 10:00:00
2026-02-08 23:00:00,T1,2026-02-08 17:00:00,0.8711,0.9862,0.99,0.9539,1.0,1,17.235,4.09,-0.75,0.0,2026-02-08 22:00:00
2026-02-08 23:00:00,T2,2026-02-08 17:00:00,0.7765,0.97,0.97,0.9539,1.0,1,17.235,4.09,-0.75,0.0,2026-02-08 22:00:00
2026-02-08 23:00:00,ВЭС,2026-02-08 17:00:00,0.8238,0.9781,0.98,0.9539,1.0,1,17.235,4.09,-0.75,0.0,2026-02-08 22:00:00
2026-02-09 00:00:00,T1,2026-02-08 18:00:00,0.8732,0.9891,0.99,0.9539,2.0,1,17.59,3.91,-0.95,0.0,2026-02-08 22:00:00
2026-02-09 00:00:00,T2,2026-02-08 18:00:00,0.7771,0.97,0.97,0.9539,2.0,1,17.59,3.91,-0.95,0.0,2026-02-08 22:00:00
2026-02-09 00:00:00,ВЭС,2026-02-08 18:00:00,0.8251,0.9796,0.98,0.9539,2.0,1,17.59,3.91,-0.95,0.0,2026-02-08 22:00:00
2026-02-09 01:00:00,T1,2026-02-08 19:00:00,0.8672,0.9806,0.99,0.978,3.0,1,17.825,3.78,-1.0667,0.0,2026-02-08 22:00:00
2026-02-09 01:00:00,T2,2026-02-08 19:00:00,0.77,0.97,0.97,0.97,3.0,1,17.825,3.78,-1.0667,0.0,2026-02-08 22:00:00
2026-02-09 01:00:00,ВЭС,2026-02-08 19:00:00,0.8186,0.9753,0.98,0.974,3.0,1,17.825,3.78,-1.0667,0.0,2026-02-08 22:00:00
2026-02-09 02:00:00,T1,2026-02-08 20:00:00,0.8686,0.973,0.99,0.978,4.0,1,18.085,3.59,-1.2667,0.0,2026-02-08 22:00:00
2026-02-09 02:00:00,T2,2026-02-08 20:00:00,0.7946,0.9624,0.97,0.97,4.0,1,18.085,3.59,-1.2667,0.0,2026-02-08 22:00:00
2026-02-09 02:00:00,ВЭС,2026-02-08 20:00:00,0.8316,0.9677,0.98,0.974,4.0,1,18.085,3.59,-1.2667,0.0,2026-02-08 22:00:00
2026-02-09 03:00:00,T1,2026-02-08 21:00:00,0.8875,0.9608,0.99,0.978,5.0,1,18.2967,3.57,-1.4667,0.0,2026-02-08 22:00:00
2026-02-09 03:00:00,T2,2026-02-08 21:00:00,0.7834,0.9501,0.97,0.97,5.0,1,18.2967,3.57,-1.4667,0.0,2026-02-08 22:00:00
2026-02-09 03:00:00,ВЭС,2026-02-08 21:00:00,0.8354,0.9554,0.98,0.974,5.0,1,18.2967,3.57,-1.4667,0.0,2026-02-08 22:00:00
2026-02-09 04:00:00,T1,2026-02-08 22:00:00,0.8767,0.9601,0.99,0.978,6.0,1,18.3417,3.46,-1.5333,0.0,2026-02-08 22:00:00
2026-02-09 04:00:00,T2,2026-02-08 22:00:00,0.7394,0.9504,0.97,0.97,6.0,1,18.3417,3.46,-1.5333,0.0,2026-02-08 22:00:00
2026-02-09 04:00:00,ВЭС,2026-02-08 22:00:00,0.808,0.9553,0.98,0.974,6.0,1,18.3417,3.46,-1.5333,0.0,2026-02-08 22:00:00
2026-02-09 05:00:00,T1,2026-02-08 23:00:00,0.8532,0.9344,0.99,0.978,7.0,1,18.2217,3.34,-1.5833,0.0,2026-02-08 22:00:00
2026-02-09 05:00:00,T2,2026-02-08 23:00:00,0.7654,0.9256,0.97,0.97,7.0,1,18.2217,3.34,-1.5833,0.0,2026-02-08 22:00:00
2026-02-09 05:00:00,ВЭС,2026-02-08 23:00:00,0.8093,0.93,0.98,0.974,7.0,1,18.2217,3.34,-1.5833,0.0,2026-02-08 22:00:00
2026-02-09 06:00:00,T1,2026-02-09 00:00:00,0.8666,0.9395,0.99,0.9539,8.0,1,17.7267,3.185,-1.65,0.0,2026-02-08 22:00:00
2026-02-09 06:00:00,T2,2026-02-09 00:00:00,0.7612,0.9304,0.97,0.9539,8.0,1,17.7267,3.185,-1.65,0.0,2026-02-08 22:00:00
2026-02-09 06:00:00,ВЭС,2026-02-09 00:00:00,0.8139,0.9349,0.98,0.9539,8.0,1,17.7267,3.185,-1.65,0.0,2026-02-08 22:00:00
2026-02-09 07:00:00,T1,2026-02-09 01:00:00,0.8607,0.9437,0.99,0.9539,9.0,1,17.2,3.035,-1.65,0.0,2026-02-08 22:00:00
2026-02-09 07:00:00,T2,2026-02-09 01:00:00,0.7286,0.9389,0.97,0.9539,9.0,1,17.2,3.035,-1.65,0.0,2026-02-08 22:00:00
2026-02-09 07:00:00,ВЭС,2026-02-09 01:00:00,0.7946,0.9413,0.98,0.9539,9.0,1,17.2,3.035,-1.65,0.0,2026-02-08 22:00:00
2026-02-09 08:00:00,T1,2026-02-09 02:00:00,0.8407,0.9431,0.99,0.9539,10.0,1,16.815,3.35,-1.2667,0.0,2026-02-08 22:00:00
2026-02-09 08:00:00,T2,2026-02-09 02:00:00,0.6656,0.9378,0.97,0.9539,10.0,1,16.815,3.35,-1.2667,0.0,2026-02-08 22:00:00
2026-02-09 08:00:00,ВЭС,2026-02-09 02:00:00,0.7532,0.9404,0.98,0.9539,10.0,1,16.815,3.35,-1.2667,0.0,2026-02-08 22:00:00
2026-02-09 09:00:00,T1,2026-02-09 03:00:00,0.861,0.9292,0.99,0.9539,11.0,1,16.4117,4.03,-0.0333,0.0,2026-02-08 22:00:00
2026-02-09 09:00:00,T2,2026-02-09 03:00:00,0.6701,0.9234,0.97,0.9539,11.0,1,16.4117,4.03,-0.0333,0.0,2026-02-08 22:00:00
2026-02-09 09:00:00,ВЭС,2026-02-09 03:00:00,0.7655,0.9263,0.98,0.9539,11.0,1,16.4117,4.03,-0.0333,0.0,2026-02-08 22:00:00
2026-02-09 10:00:00,T1,2026-02-09 04:00:00,0.8525,0.9295,0.99,0.9539,12.0,1,16.09,4.755,1.8,0.0,2026-02-08 22:00:00
2026-02-09 10:00:00,T2,2026-02-09 04:00:00,0.7007,0.9245,0.97,0.9539,12.0,1,16.09,4.755,1.8,0.0,2026-02-08 22:00:00
2026-02-09 10:00:00,ВЭС,2026-02-09 04:00:00,0.7766,0.927,0.98,0.9539,12.0,1,16.09,4.755,1.8,0.0,2026-02-08 22:00:00
2026-02-09 11:00:00,T1,2026-02-09 05:00:00,0.7867,0.9412,0.99,0.9486,1.0,1,15.7133,5.55,3.3833,0.0,2026-02-09 10:00:00
2026-02-09 11:00:00,T2,2026-02-09 05:00:00,0.5796,0.9334,0.97,0.9486,1.0,1,15.7133,5.55,3.3833,0.0,2026-02-09 10:00:00
2026-02-09 11:00:00,ВЭС,2026-02-09 05:00:00,0.6832,0.9373,0.98,0.9486,1.0,1,15.7133,5.55,3.3833,0.0,2026-02-09 10:00:00
2026-02-09 12:00:00,T1,2026-02-09 06:00:00,0.8577,0.9562,0.99,0.9486,2.0,1,15.3717,6.22,4.6833,0.0,2026-02-09 10:00:00
2026-02-09 12:00:00,T2,2026-02-09 06:00:00,0.5763,0.9481,0.97,0.9486,2.0,1,15.3717,6.22,4.6833,0.0,2026-02-09 10:00:00
2026-02-09 12:00:00,ВЭС,2026-02-09 06:00:00,0.717,0.9521,0.98,0.9486,2.0,1,15.3717,6.22,4.6833,0.0,2026-02-09 10:00:00
2026-02-09 13:00:00,T1,2026-02-09 07:00:00,0.9161,0.9571,0.99,0.9486,3.0,1,15.085,6.0,5.8,0.0,2026-02-09 10:00:00
2026-02-09 13:00:00,T2,2026-02-09 07:00:00,0.7441,0.9492,0.97,0.9486,3.0,1,15.085,6.0,5.8,0.0,2026-02-09 10:00:00
2026-02-09 13:00:00,ВЭС,2026-02-09 07:00:00,0.8301,0.9532,0.98,0.9486,3.0,1,15.085,6.0,5.8,0.0,2026-02-09 10:00:00
2026-02-09 14:00:00,T1,2026-02-09 08:00:00,0.9312,0.9654,0.99,0.9162,4.0,1,14.53,5.46,6.3333,0.0,2026-02-09 10:00:00
2026-02-09 14:00:00,T2,2026-02-09 08:00:00,0.8056,0.9517,0.97,0.9162,4.0,1,14.53,5.46,6.3333,0.0,2026-02-09 10:00:00
2026-02-09 14:00:00,ВЭС,2026-02-09 08:00:00,0.8684,0.9586,0.98,0.9162,4.0,1,14.53,5.46,6.3333,0.0,2026-02-09 10:00:00
2026-02-09 15:00:00,T1,2026-02-09 09:00:00,0.8653,0.9425,0.99,0.8986,5.0,1,13.9667,5.38,6.4,0.0,2026-02-09 10:00:00
2026-02-09 15:00:00,T2,2026-02-09 09:00:00,0.8426,0.9343,0.97,0.8986,5.0,1,13.9667,5.38,6.4,0.0,2026-02-09 10:00:00
2026-02-09 15:00:00,ВЭС,2026-02-09 09:00:00,0.8539,0.9384,0.98,0.8986,5.0,1,13.9667,5.38,6.4,0.0,2026-02-09 10:00:00
2026-02-09 16:00:00,T1,2026-02-09 10:00:00,0.7339,0.9448,0.99,0.8986,6.0,1,13.54,4.645,5.9833,0.0,2026-02-09 10:00:00
2026-02-09 16:00:00,T2,2026-02-09 10:00:00,0.766,0.9455,0.97,0.8986,6.0,1,13.54,4.645,5.9833,0.0,2026-02-09 10:00:00
2026-02-09 16:00:00,ВЭС,2026-02-09 10:00:00,0.7499,0.9451,0.98,0.8986,6.0,1,13.54,4.645,5.9833,0.0,2026-02-09 10:00:00
2026-02-09 17:00:00,T1,2026-02-09 11:00:00,0.3273,0.6824,0.9594,0.8291,7.0,1,12.4917,1.78,4.6833,0.0,2026-02-09 10:00:00
2026-02-09 17:00:00,T2,2026-02-09 11:00:00,0.2801,0.6928,0.9519,0.8291,7.0,1,12.4917,1.78,4.6833,0.0,2026-02-09 10:00:00
2026-02-09 17:00:00,ВЭС,2026-02-09 11:00:00,0.3037,0.6876,0.9556,0.8291,7.0,1,12.4917,1.78,4.6833,0.0,2026-02-09 10:00:00
2026-02-09 18:00:00,T1,2026-02-09 12:00:00,0.3066,0.5487,0.9443,0.7639,8.0,1,11.1117,2.875,3.15,0.0,2026-02-09 10:00:00
2026-02-09 18:00:00,T2,2026-02-09 12:00:00,0.2924,0.5396,0.9384,0.7639,8.0,1,11.1117,2.875,3.15,0.0,2026-02-09 10:00:00
2026-02-09 18:00:00,ВЭС,2026-02-09 12:00:00,0.2995,0.5441,0.9414,0.7639,8.0,1,11.1117,2.875,3.15,0.0,2026-02-09 10:00:00
2026-02-09 19:00:00,T1,2026-02-09 13:00:00,0.056,0.7345,0.9326,0.65,9.0,1,9.82,3.905,2.1667,0.0,2026-02-09 10:00:00
2026-02-09 19:00:00,T2,2026-02-09 13:00:00,0.0,0.7274,0.9281,0.65,9.0,1,9.82,3.905,2.1667,0.0,2026-02-09 10:00:00
2026-02-09 19:00:00,ВЭС,2026-02-09 13:00:00,0.028,0.7309,0.9303,0.65,9.0,1,9.82,3.905,2.1667,0.0,2026-02-09 10:00:00
2026-02-09 20:00:00,T1,2026-02-09 14:00:00,0.0,0.5442,0.8914,0.4837,10.0,1,8.4833,4.335,1.6,0.0,2026-02-09 10:00:00
2026-02-09 20:00:00,T2,2026-02-09 14:00:00,0.0,0.5369,0.8895,0.4837,10.0,1,8.4833,4.335,1.6,0.0,2026-02-09 10:00:00
2026-02-09 20:00:00,ВЭС,2026-02-09 14:00:00,0.0,0.5405,0.8904,0.4837,10.0,1,8.4833,4.335,1.6,0.0,2026-02-09 10:00:00
2026-02-09 21:00:00,T1,2026-02-09 15:00:00,0.0,0.467,0.717,0.3725,11.0,1,7.2683,5.045,1.4167,0.0,2026-02-09 10:00:00
2026-02-09 21:00:00,T2,2026-02-09 15:00:00,0.0,0.4646,0.718,0.3725,11.0,1,7.2683,5.045,1.4167,0.0,2026-02-09 10:00:00
2026-02-09 21:00:00,ВЭС,2026-02-09 15:00:00,0.0,0.4658,0.7175,0.3725,11.0,1,7.2683,5.045,1.4167,0.0,2026-02-09 10:00:00
2026-02-09 22:00:00,T1,2026-02-09 16:00:00,0.0,0.1942,0.5636,0.2753,12.0,1,6.22,6.07,1.3167,0.0,2026-02-09 10:00:00
2026-02-09 22:00:00,T2,2026-02-09 16:00:00,0.0,0.1905,0.5636,0.2753,12.0,1,6.22,6.07,1.3167,0.0,2026-02-09 10:00:00
2026-02-09 22:00:00,ВЭС,2026-02-09 16:00:00,0.0,0.1924,0.5636,0.2753,12.0,1,6.22,6.07,1.3167,0.0,2026-02-09 10:00:00
2026-02-09 23:00:00,T1,2026-02-09 17:00:00,0.0,0.1329,0.771,0.2111,1.0,1,5.325,6.63,0.9333,0.0,2026-02-09 22:00:00
2026-02-09 23:00:00,T2,2026-02-09 17:00:00,0.0,0.1376,0.7709,0.2111,1.0,1,5.325,6.63,0.9333,0.0,2026-02-09 22:00:00
2026-02-09 23:00:00,ВЭС,2026-02-09 17:00:00,0.0,0.1353,0.771,0.2111,1.0,1,5.325,6.63,0.9333,0.0,2026-02-09 22:00:00
2026-02-10 00:00:00,T1,2026-02-09 18:00:00,0.0,0.1031,0.5159,0.1732,2.0,1,4.645,6.31,0.65,0.0,2026-02-09 22:00:00
2026-02-10 00:00:00,T2,2026-02-09 18:00:00,0.0,0.1073,0.5159,0.1732,2.0,1,4.645,6.31,0.65,0.0,2026-02-09 22:00:00
2026-02-10 00:00:00,ВЭС,2026-02-09 18:00:00,0.0,0.1052,0.5159,0.1732,2.0,1,4.645,6.31,0.65,0.0,2026-02-09 22:00:00
2026-02-10 01:00:00,T1,2026-02-09 19:00:00,0.0,0.0802,0.3525,0.1676,3.0,1,4.5817,4.195,0.5167,0.0,2026-02-09 22:00:00
2026-02-10 01:00:00,T2,2026-02-09 19:00:00,0.0,0.0829,0.3525,0.1676,3.0,1,4.5817,4.195,0.5167,0.0,2026-02-09 22:00:00
2026-02-10 01:00:00,ВЭС,2026-02-09 19:00:00,0.0,0.0815,0.3525,0.1676,3.0,1,4.5817,4.195,0.5167,0.0,2026-02-09 22:00:00
2026-02-10 02:00:00,T1,2026-02-09 20:00:00,0.0,0.0791,0.3869,0.1903,4.0,1,4.9917,2.005,0.45,0.0,2026-02-09 22:00:00
2026-02-10 02:00:00,T2,2026-02-09 20:00:00,0.0,0.0803,0.3869,0.1903,4.0,1,4.9917,2.005,0.45,0.0,2026-02-09 22:00:00
2026-02-10 02:00:00,ВЭС,2026-02-09 20:00:00,0.0,0.0797,0.3869,0.1903,4.0,1,4.9917,2.005,0.45,0.0,2026-02-09 22:00:00
2026-02-10 03:00:00,T1,2026-02-09 21:00:00,0.0,0.1353,0.5054,0.2347,5.0,1,5.515,0.36,0.4333,0.0,2026-02-09 22:00:00
2026-02-10 03:00:00,T2,2026-02-09 21:00:00,0.0,0.1364,0.5054,0.2347,5.0,1,5.515,0.36,0.4333,0.0,2026-02-09 22:00:00
2026-02-10 03:00:00,ВЭС,2026-02-09 21:00:00,0.0,0.1358,0.5054,0.2347,5.0,1,5.515,0.36,0.4333,0.0,2026-02-09 22:00:00
2026-02-10 04:00:00,T1,2026-02-09 22:00:00,0.0,0.1481,0.4889,0.2388,6.0,1,5.91,1.82,0.3,0.0,2026-02-09 22:00:00
2026-02-10 04:00:00,T2,2026-02-09 22:00:00,0.0,0.1492,0.4889,0.2388,6.0,1,5.91,1.82,0.3,0.0,2026-02-09 22:00:00
2026-02-10 04:00:00,ВЭС,2026-02-09 22:00:00,0.0,0.1486,0.4889,0.2388,6.0,1,5.91,1.82,0.3,0.0,2026-02-09 22:00:00
2026-02-10 05:00:00,T1,2026-02-09 23:00:00,0.0,0.1772,0.6146,0.3243,7.0,1,6.67,3.7,0.3667,0.0,2026-02-09 22:00:00
2026-02-10 05:00:00,T2,2026-02-09 23:00:00,0.0,0.1776,0.6146,0.3243,7.0,1,6.67,3.7,0.3667,0.0,2026-02-09 22:00:00
2026-02-10 05:00:00,ВЭС,2026-02-09 23:00:00,0.0,0.1774,0.6146,0.3243,7.0,1,6.67,3.7,0.3667,0.0,2026-02-09 22:00:00
